"Player","Match Stat Matches","Aces per Game","DFs per Game","Ace to DF ratio","1st Serve %","1st Serve W %","2nd Serve W %","Service Pts W %","BP save %","Service hold %"
"Ashling Sumner","4","0.05","0.7","0.07","62.1","51","26.1","41.6","48","29.7"
"Ana-Paula De La Pena","2","0.07","1.07","0.07","57.4","42.4","32.7","38.3","38.1","13.3"
"Akari Inoue","3","0.08","1.2","0.07","53.7","56.4","26.4","42.6","56.8","24"
"Lian Tran","2","0.03","0.48","0.06","65.9","59.5","36.7","51.7","67.6","58.6"
"Ayano Shimizu","29","0.02","0.31","0.06","64.7","55.3","43.4","51.1","52.5","53"
"Viktoriya Karmenova","2","0.06","1","0.06","31","63.9","32.5","42.2","45.5","29.4"
"Sonja Molnar","2","0.06","1.06","0.06","54.4","59.7","26.9","44.7","26.7","35.3"
"Rossana De Los Rios","21","0.02","0.32","0.06","67.2","52","43.4","49.2","45.6","47.2"
"Kelly Anderson","2","0.05","0.89","0.06","59.1","60.5","28.6","47.4","59.3","42.1"
"Carmen Klaschka","3","0.03","0.52","0.06","65.9","51.8","24.6","42.5","46.9","41.4"
"Ashley Harkleroad","3","0.04","0.65","0.06","66.9","52.8","25","43.6","34.6","34.6"
"Himari Sato","3","0.04","0.74","0.05","48.4","53.3","33.8","43.2","26.1","37"
"Andreea Amalia Rosca","2","0.04","0.78","0.05","63.3","57.1","40.6","51.1","58.1","51.9"
"Sung-Hee Han","9","0.03","0.61","0.05","64.1","54.5","36.7","48.1","41.7","45.5"
"Kumiko Iijima","9","0.02","0.4","0.05","66.4","58.2","41.6","52.6","50","60"
"Klaudia Jans-Ignacik","4","0.04","0.77","0.05","56","59.7","43.2","52.4","50","54.2"
"Shu-Ying Hsieh","6","0.02","0.48","0.04","58.1","44.9","34.6","40.6","42.6","27.1"
"Monika Wejnert","7","0.03","0.83","0.04","57.8","52.3","30.5","43.1","49.4","35.9"
"Dia Evtimova","8","0.02","0.49","0.04","65.4","55.4","38.3","49.5","48.8","46.9"
"Camille Pin","27","0.01","0.27","0.04","70.9","58.2","45.2","54.5","51.6","62.1"
"Maria Herazo Gonzalez","5","0.02","0.68","0.03","67.8","58.4","33.6","50.4","55.4","52.8"
"Alina Abdurakhimova","4","0.03","0.91","0.03","59.5","53","32.2","44.6","41.2","37.5"
"Sabrina Santamaria","8","0.01","0.37","0.03","58.7","56.8","39.5","49.7","54.8","55.8"
"Nungnadda Wannasuk","7","0.02","0.6","0.03","57.6","63.6","37.9","52.7","46.4","53.8"
"Megan Moulton-Levy","4","0.02","0.59","0.03","62","55.8","36","48.3","43.6","46.3"
"Beatriz Garcia Vidagany","9","0.01","0.38","0.03","68.1","59.2","47.3","55.4","57.5","62.2"
"Brooke Austin","4","0.02","0.95","0.02","60.8","50.6","28.2","41.8","40.8","29.3"
"Gabriela Ce","10","0.01","0.49","0.02","61.4","49.5","36.5","44.5","42.7","38.2"
"Zi Yang","9","0.01","0.48","0.02","63.9","48.8","36.7","44.4","38.2","35.3"
"Emilie Chen","1","0.14","0","0","66.7","36.7","33.3","35.6","40","14.3"
"Diya Ramesh Ramesh","1","0","0.71","0","56.8","28.6","12.5","21.6","30","0"
"Xiaowei Li","1","0","0.33","0","75","47.6","35.7","44.6","50","44.4"
"Mariia Nozdrachova","1","0","0.5","0","62.8","40.7","18.8","32.6","33.3","0"
"Victoria Luiza Barros","1","0","0.22","0","49.1","66.7","35.7","50.9","16.7","44.4"
"Marianne Angel Gonzalez","1","0","0.86","0","60","44.4","38.9","42.2","16.7","28.6"
"Kallista Liu","1","0","0.27","0","67.6","62","50","58.1","50","72.7"
"Maya Iyengar","1","0","0.29","0","48.9","52.2","37.5","44.7","50","42.9"
"Renee Alame","1","0","0.29","0","61.4","51.9","5.9","34.1","45.5","14.3"
"Ava Beck","2","0","0.47","0","51.2","40.9","28.6","34.9","14.3","20"
"Ksenia Efremova","1","0","1.13","0","63.5","51.5","21.1","40.4","45.5","25"
"Yui Hei Hebe Leung","1","0","0.43","0","53.5","43.5","40","41.9","50","28.6"
"Sae Noguchi","2","0","0.25","0","74.2","38.9","36","38.1","36.8","25"
"Francisca Laundes","1","0","1","0","71.1","44.4","9.1","34.2","44.4","16.7"
"Yujin Kim","1","0","0.38","0","63.8","36.7","29.4","34","30","12.5"
"Chahd Tourkhani","1","0","0","0","66.7","46.4","57.1","50","16.7","37.5"
"Natalia Sousa Salazar","2","0","0.38","0","56.5","47.5","46.8","47.2","47.1","43.8"
"Monika Stankiewicz","1","0","0.33","0","71.4","60","25","50","28.6","44.4"
"Lyla Middleton","1","0","0.88","0","62.3","52.6","43.5","49.2","42.9","50"
"Coumba Ben Mamadou Niangadou","1","0","0.43","0","65.9","41.4","40","40.9","37.5","28.6"
"Yara Alhaqbani","1","0","0.17","0","75","37","33.3","36.1","28.6","16.7"
"Daniela Martinez Guerrero","1","0","0.33","0","47.1","25","22.2","23.5","25","0"
"Ching Laam Lai","1","0","0.38","0","72.1","40.8","36.8","39.7","41.7","12.5"
"Rylie Hanford","1","0","1.17","0","51.9","52.4","30.8","42","42.9","33.3"
"Daphnee Mpetshi Perricard","1","0","0.38","0","56","60.7","36.4","50","42.9","50"
"Stephanie Yakoff","1","0","0.83","0","68.6","37.5","27.3","34.3","16.7","16.7"
"Ranim Rassil","1","0","0.11","0","50","58.3","45.8","52.1","20","55.6"
"Alana Subasic","2","0","0.56","0","60.7","47.1","34.1","42","47.6","31.3"
"Zijun Jiang","1","0","0.29","0","63.2","62.5","7.1","42.1","44.4","28.6"
"Quetzali Vazquez Montesinos","1","0","0.25","0","65.9","33.3","50","39","0","37.5"
"Jade Otway","1","0","0.33","0","72.1","44.9","42.1","44.1","50","33.3"
"Alisa Oktiabreva","1","0","0.91","0","60.8","60","20.7","44.6","38.5","27.3"
"Alexis Nguyen","1","0","0.1","0","78.4","48.3","56.3","50","61.5","50"
"Laquisa Khan","1","0","0","0","74.6","47.7","60","50.8","55.6","55.6"
"Honori Koyama","1","0","0.14","0","63","41.4","35.3","39.1","45.5","14.3"
"Ha Yeon Son","1","0","0.57","0","56.6","43.3","39.1","41.5","14.3","14.3"
"Arunkumar Lakshmi Prabha","1","0","0.67","0","48","45.8","26.9","36","30","22.2"
"Giorgia Pedone","3","0","0.35","0","68.8","50.8","37.9","46.8","56.3","39.1"
"Lidia Podgorichani","1","0","0.5","0","48.8","66.7","45.5","55.8","0","50"
"Yasmine Kabbaj","1","0","0.38","0","70.2","45.5","28.6","40.4","28.6","37.5"
"Lara Smejkal","1","0","0.13","0","49","58.3","20","38.8","28.6","37.5"
"Vivian Yang","2","0","0.53","0","65.7","56.3","43.2","51.9","50","52.9"
"Kamonwan Yodpetch","1","0","0","0","55.4","41.9","24","33.9","36.4","12.5"
"Lya Isabel Fernandez Olivares","4","0","0.72","0","63.3","38.1","41.1","39.2","46.5","20.7"
"Defne Cirpanli","1","0","0.43","0","51.4","57.9","33.3","45.9","0","42.9"
"Sara Behbehani","1","0","0.67","0","60.9","0","0","0","0","0"
"Analu Freitas","1","0","0.14","0","76.9","36.7","22.2","33.3","25","14.3"
"Lena Couto","1","0","0.67","0","48.5","37.5","29.4","33.3","28.6","16.7"
"Zara Larke","1","0","0.71","0","51.1","37.5","26.1","31.9","46.2","0"
"Lily Taylor","1","0","0.5","0","61.7","41.4","38.9","40.4","25","25"
"Sarah Rokusek","1","0","0.22","0","54.9","42.9","39.1","41.2","0","33.3"
"Xichen Zhao","1","0","0","0","69","31","23.1","28.6","41.7","0"
"On Yu Choi","1","0","0.2","0","72","54.1","45.5","51.7","66.7","60"
"Sofia Da Cruz Mendonca","1","0","0.5","0","56.9","51.5","40","46.6","54.5","37.5"
"Theadora Rabman","2","0","0.73","0","61.9","53.5","41.5","48.9","45.5","45.5"
"Gina Feistel","2","0","0.32","0","75.2","52.2","45.3","50.5","63.2","50"
"Madison Beckham","1","0","0.67","0","51.3","30","26.3","28.2","45.5","0"
"Maya Battle","1","0","0.83","0","47.2","29.4","21.1","25","25","0"
"Anna Roggenburk","1","0","1.17","0","48.6","61.1","15.8","37.8","28.6","16.7"
"Kira Pavlova","1","0","0.4","0","52.9","62.2","32.5","48.2","50","46.7"
"Luisina Giovannini","1","0","0.33","0","51.8","59.1","46.3","52.9","50","58.3"
"Lena Papadakis","1","0","0.25","0","65.5","50","68.4","56.4","62.5","62.5"
"Ziva Falkner","3","0","0.48","0","60.2","48.4","45.1","47.1","35.7","41.9"
"Noka Juric","2","0","0.5","0","54.7","42.3","30.2","36.8","36.8","14.3"
"Patricie Kubikova","1","0","0.3","0","75.6","49.2","31.6","44.9","41.7","30"
"Amelie Smejkalova","2","0","0.47","0","51.4","40.4","48.1","44.1","26.7","35.3"
"Maria Fernanda Martinez Hernandez","1","0","0","0","78.7","54.1","40","51.1","20","50"
"Vera Pursnani","1","0","1","0","50","28.6","0","14.3","14.3","0"
"Katherine Hui","2","0","0.53","0","63.8","50","26.2","41.4","35","31.6"
"Angelica Blake","1","0","0.31","0","83.5","56.8","37.5","53.6","58.3","61.5"
"Kolie Allen","1","0","0.57","0","62.3","42.4","30","37.7","45.5","14.3"
"Diletta Cherubini","1","0","0.3","0","70","61.2","33.3","52.9","55.6","60"
"Meng Yi Chen","2","0","0.77","0","55.2","47.9","30.8","40.2","52.4","23.1"
"Emma Davis","1","0","1","0","52.2","41.7","27.3","34.8","33.3","25"
"Jeong Moon","1","0","0.33","0","71.1","37.5","15.4","31.1","45.5","0"
"Brittany Collens","2","0","0.38","0","61","41","28.2","36","27.8","18.8"
"Roosh Wijesundera","1","0","0.63","0","60.8","51.6","20","39.2","50","25"
"Saki Imamura","1","0","0.22","0","68.6","51.4","37.5","47.1","37.5","44.4"
"Gabriella Price","1","0","0.89","0","58","45","41.4","43.5","50","33.3"
"Oleksandra Oliynykova","1","0","0.22","0","82","53.7","33.3","50","16.7","44.4"
"Jessica Fowler","1","0","0.57","0","56.8","57.1","12.5","37.8","16.7","28.6"
"Aunchisa Chanta","1","0","0.27","0","56","45.9","37.5","42.2","37.5","33.3"
"Yanin Wisitwarapron","2","0","1","0","60.3","42.6","16.1","32.1","33.3","14.3"
"Melodie Collard","1","0","0.14","0","67.6","32","41.7","35.1","33.3","14.3"
"Ana Filipa Santos","1","0","0.33","0","52.7","44.8","23.1","34.5","62.5","0"
"Olesya Kim","1","0","0.43","0","71.1","50","23.1","42.2","28.6","28.6"
"Alexa Noel","2","0","0.29","0","55.1","52.3","41.5","47.5","40","47.1"
"Zoe Kruger","1","0","1.17","0","40.9","50","23.1","34.1","33.3","0"
"Nasiba Espolova","1","0","0.86","0","48.8","42.9","22.7","32.6","53.8","14.3"
"Romary Cardenas Rifka","1","0","0.5","0","57.9","40.9","37.5","39.5","28.6","16.7"
"Chelsea Kung","1","0","0.43","0","66","33.3","29.4","32","41.7","0"
"Naho Sato","2","0","0.13","0","69.9","52.1","55.8","53.2","60.9","60.9"
"Daniela Vismane","4","0","0.12","0","76.9","52.4","48.4","51.5","40.6","55.8"
"Anna Bowtell","1","0","0.4","0","67.2","55.6","40.9","50.7","44.4","50"
"Mubaraka Al-Naimi","2","0","0.54","0","56.2","36.6","21.9","30.1","29.4","7.7"
"Kaoru Okamoto","1","0.17","0","0","73.3","18.2","50","26.7","37.5","16.7"
"Stefania Rogozinska Dzik","1","0","0.43","0","64.1","32","35.7","33.3","14.3","14.3"
"Naomi Cheong","1","0","1","0","35.6","50","34.5","40","28.6","28.6"
"Ellie Douglas","1","0","0.7","0","48.1","73.1","32.1","51.9","37.5","50"
"Zeel Desai","1","0","0.5","0","66.1","46.2","40","44.1","60","25"
"Hanna Levina","1","0","0.86","0","48.6","41.2","22.2","31.4","16.7","28.6"
"Mei Xu Wu","1","0","0.33","0","65.8","56.3","44","52.1","44.4","58.3"
"Tiffany Lagarde","1","0","0.38","0","60.4","50","23.8","39.6","14.3","25"
"Natasha Subhash","2","0","0.07","0","57.9","38.2","42.5","40","38.9","21.4"
"Jia Qi Ren","2","0","1.13","0","53.1","52.9","33.3","43.8","50","33.3"
"Milana Maslenkova","1","0","0.83","0","61.8","38.1","30.8","35.3","28.6","16.7"
"Sevil Yuldasheva","1","0","0.33","0","56.1","47.8","33.3","41.5","50","16.7"
"Yasmina Karimjanova","1","0","0.63","0","59.4","42.1","42.3","42.2","60","25"
"Haruna Arakawa","1","0","0.18","0","68.7","39.1","28.6","35.8","25","18.2"
"Nurin Nabilah Roslan","1","0","0.29","0","67.6","21.7","45.5","29.4","14.3","14.3"
"Amber Marshall","1","0","1","0","51.9","33.3","28","30.8","50","11.1"
"Mahak Jain","2","0","0.12","0","75.6","58.7","46.2","55.6","44.4","60"
"Haley Giavara","6","0","0.49","0","61.6","55.2","37.8","48.5","52.4","45.5"
"Anastasia Detiuc","1","0","0.56","0","65.8","58","26.9","47.4","62.5","33.3"
"Julia Konishi Camargo Silva","1","0","0.5","0","56.8","28.6","31.3","29.7","40","0"
"Ana Luiza Cruz","1","0","0.22","0","52.5","46.9","37.9","42.6","40","33.3"
"Justine Sophie Kwan Tung Leong","1","0","0.63","0","71.7","48.8","29.4","43.3","53.8","25"
"Nicole Mossmer","1","0","0.63","0","49.1","66.7","39.3","52.7","25","62.5"
"Zlata Bobyr","1","0","0.29","0","70.8","47.1","28.6","41.7","58.3","28.6"
"Carol Finke","1","0","0.43","0","69.6","25","14.3","21.7","30","0"
"Anastasia Zarycka","2","0","0.43","0","71.3","52.9","36.6","48.3","52.2","47.6"
"Amina Dik","1","0","2","0","38.1","43.8","30.8","35.7","25","14.3"
"Seira Shimizu","1","0","0.63","0","57.1","55.6","40.7","49.2","63.6","50"
"Denglin Li","1","0","0.75","0","61.2","56.7","26.3","44.9","54.5","37.5"
"Yu Tong Tang","1","0","0.57","0","65","34.6","7.1","25","30","0"
"Laylo Bahodyrova","1","0","0.83","0","68.8","27.3","20","25","25","0"
"Ji Min Park","1","0","0.86","0","42.6","52.2","32.3","40.7","50","28.6"
"Eun Se Jang","1","0","0.5","0","65.8","44","7.7","31.6","25","0"
"Caroline Lampl","1","0","0.86","0","48.6","44.4","15.8","29.7","40","14.3"
"Cameron Morra","2","0","0.18","0","73.8","46.2","37.8","44","44.4","31.8"
"Brett Berger","1","0","0.67","0","51.7","26.7","7.1","17.2","0","0"
"Olla Mourad","2","0","0.58","0","46.6","38.2","25.6","31.5","21.4","8.3"
"Pei-ju Chien","1","0","0.43","0","65.1","60.7","33.3","51.2","55.6","42.9"
"Hei Ching Claudia Ng","1","0","0.38","0","60.9","39.3","33.3","37","40","25"
"Mihika Yadav","1","0","0.43","0","43.9","50","47.8","48.8","55.6","42.9"
"Natasha Irani","1","0","0.88","0","57.9","63.6","20.8","45.6","50","37.5"
"Sunam Jeong","2","0","0.23","0","57","43.2","49.2","45.8","42.9","45.5"
"Sunae Ji","1","0","0","0","85.3","31","0","26.5","0","100"
"Eunji Lim","1","0","0.29","0","63.8","36.7","29.4","34","45.5","14.3"
"Makenna Jones","2","0","0.53","0","60.3","51.2","42.6","47.8","54.2","35.3"
"Kimika Sakata","1","0","0.14","0","67.5","37","23.1","32.5","14.3","14.3"
"Zuleykha Safarova","2","0","0.92","0","39","43.8","26","32.9","29.4","7.7"
"Chompoothip Jundakate","2","0","0.2","0","67.8","49.2","27.6","42.2","9.1","33.3"
"Yijia Shao","1","0","0.67","0","51","50","48","49","28.6","44.4"
"Huijie Li","1","0","1","0","53.2","36","36.4","36.2","53.8","14.3"
"Tingting Pei","1","0","1.29","0","45.9","52.9","15","32.4","40","14.3"
"Komola Umarova","1","0","1","0","69.4","47.1","20","38.8","40","25"
"Alyssa Boey","1","0","0.14","0","77.4","41.5","33.3","39.6","45.5","14.3"
"Yuliana Monroy","1","0","0.25","0","69.2","41.7","50","44.2","37.5","37.5"
"Man Ying Maggie Ng","5","0","0.17","0","68.2","50.7","40","47.3","40","42.6"
"Claire Yoonkee Choi Spackman","1","0","0.67","0","52.7","53.8","51.4","52.7","42.9","55.6"
"Lara Isis Teodoro De Oliveira","1","0","1","0","66.7","25","0","16.7","30","0"
"Jessica Hinojosa Gomez","5","0","0.35","0","70.6","50.2","33","45.2","50","37.2"
"Jessica Cortes","1","0","0.57","0","54.1","45","11.8","29.7","25","14.3"
"Ke Mao","1","0","1","0","46.8","50","12","29.8","50","0"
"Martha Matoula","1","0","0.44","0","51.6","48.5","48.4","48.4","58.3","44.4"
"Ines Murta","1","0","0.5","0","65.6","47.5","38.1","44.3","44.4","37.5"
"Hikari Yamamoto","1","0","0.25","0","51.1","50","34.8","42.6","25","25"
"Yi Yuan","1","0","0.57","0","48.8","57.1","27.3","41.9","16.7","28.6"
"Tamachan Momkoonthod","1","0","0.44","0","59.3","62.5","31.8","50","20","55.6"
"Jin Ju Lee","3","0","0.21","0","67.9","54.7","31.1","47.1","46.2","41.7"
"Rosalyn Small","1","0","1.83","0","41.9","15.4","27.8","22.6","14.3","0"
"Nazrin Jafarova","2","0","0.67","0","64.9","21.6","20","21.1","15.4","8.3"
"Yuan Xin","2","0","1.11","0","57.1","52.3","36.4","45.5","40","33.3"
"Taylor L. Davidson","1","0","0.43","0","52.2","41.7","36.4","39.1","33.3","14.3"
"Chiraz Bechri","2","0","0.38","0","42","20.7","40","31.9","28.6","23.1"
"Sarai Delfina Monarrez Yesaki","1","0","0.86","0","55.8","45.8","26.3","37.2","33.3","14.3"
"Aslina An Ping Chua","1","0","0.83","0","39.5","66.7","8.7","31.6","44.4","16.7"
"Ksenia Gaydarzhi","2","0","0.5","0","67.8","43.9","38.5","42.1","65.6","31.3"
"Maria Shishkina","1","0","0.29","0","68.2","43.3","35.7","40.9","37.5","28.6"
"Ellyse Hamlin","1","0","1.33","0","50","54.5","13.6","34.1","40","0"
"Yuenu Li","1","0","0.38","0","58","51.7","47.6","50","55.6","50"
"Sai Chamarthi","1","0","0.43","0","51.8","37.9","33.3","35.7","25","14.3"
"Ana Paula Neffa De Los Rios","1","0","0.29","0","76.9","27.5","50","32.7","22.2","0"
"Louise Kwong","1","0","1.83","0","43.6","41.2","27.3","33.3","33.3","0"
"Megumi Nishimoto","1","0","0.36","0","67.5","58.9","33.3","50.6","57.1","45.5"
"Jasmin Jebawy","1","0","0.67","0","43.5","40","30.8","34.8","0","0"
"Chaoyi Chen","1","0","0.33","0","57.9","45.5","18.8","34.2","16.7","16.7"
"Lena Lutzeier","1","0","0.38","0","61.1","45.5","42.9","44.4","33.3","25"
"Katherine Ip","2","0","0.29","0","77.1","39.6","53.3","42.7","56.5","28.6"
"Emma Higuchi","1","0","0.25","0","60.8","54.8","40","49","50","50"
"Guillermina Naya","1","0","0.86","0","62.5","44","13.3","32.5","14.3","14.3"
"Guzal Yusupova","1","0","1.63","0","36.5","63.2","33.3","44.2","37.5","37.5"
"Xuliu Sun","3","0","0.63","0","55.8","54.3","32.9","44.8","48.5","29.2"
"Xiao Xuan Guo","1","0","0.8","0","72.3","53.2","27.8","46.2","22.2","30"
"Shangqing Yang","1","0","0","0","51.6","31.3","13.3","22.6","0","0"
"Lyn Yuen Choo","1","0","0.43","0","70.2","39.4","42.9","40.4","58.3","28.6"
"Lauren Marker","1","0","0","0","56.9","54.5","44","50","63.6","55.6"
"Kelly Shaffer","1","0","0.38","0","66.7","36.7","26.7","33.3","40","25"
"Madina Hatamova","1","0","0.43","0","66.7","37.5","0","25","14.3","14.3"
"Yihong Li","1","0","0.5","0","55.8","29.2","57.9","41.9","37.5","37.5"
"Liliya Izmaylova","1","0","1","0","50","14.3","14.3","14.3","0","0"
"Alicia Barnett","1","0","0.4","0","59.4","61","46.4","55.1","50","50"
"Se-Hyun Kim","1","0","0.13","0","62.1","61.1","31.8","50","50","50"
"Nam Yeon Jun","3","0","0.57","0","56.2","55.9","28.3","43.8","26.3","33.3"
"Maryna Kolb","1","0","0.33","0","62.9","36.4","23.1","31.4","40","0"
"Yana Khon","1","0","0.43","0","60","44.4","16.7","33.3","25","14.3"
"Maftuna Yunusova","1","0","1.43","0","40.5","52.9","20","33.3","25","14.3"
"Yana Morderger","2","0","0.89","0","45.7","52.8","27","38.8","45.8","27.8"
"Caroline Van De Wijgaart","1","0","0.75","0","61","60","12.5","41.5","37.5","37.5"
"Natella Nabieva","1","0","0","0","55.6","36","50","42.2","28.6","37.5"
"Ah Song","3","0","0.73","0","50.3","55.3","34.5","45","59.5","31.8"
"Hayley Carter","1","0","0.29","0","73.6","46.2","21.4","39.6","50","14.3"
"Amina Mukhametshina","1","0","0.71","0","41.2","71.4","33.3","49","50","42.9"
"Camila Fuentes","3","0","0.48","0","56.9","47.3","40","44.2","44.1","34.5"
"Nadia Echeverria Alam","1","0.13","0","0","50","50","35","42.5","28.6","37.5"
"Megan Mccray","1","0","0.14","0","61.4","51.9","29.4","43.2","37.5","28.6"
"Skylar Morton","2","0","0.94","0","60.7","51.5","36.4","45.5","44.4","41.2"
"Da Hye Kim","2","0","0.24","0","68","60.3","43.8","55","62.5","64.7"
"Prarthana Thombare","3","0","0.29","0","56.4","40.6","39.7","40.2","33.3","28.6"
"Natasha Palha","1","0","0.14","0","51","48","29.2","38.8","25","14.3"
"Kanami Tsuji","1","0","0.57","0","80","40","30","38","57.1","14.3"
"Anne-Liz Jeukeng","1","0","0","0","53.2","48","54.5","51.1","0","50"
"Viktoriya Serenkova","1","0","1.33","0","41.4","41.7","17.6","27.6","0","16.7"
"Valeriya Korotina","1","0","1.43","0","46.9","43.5","34.6","38.8","45.5","14.3"
"Rano Nizamova","1","0","1","0","51.2","40.9","23.8","32.6","25","14.3"
"Zhen Yan","3","0","0.41","0","61.7","49.1","41.7","46.3","41.9","43.8"
"Xiaojing Lu","1","0","0.83","0","57.8","42.3","21.1","33.3","33.3","0"
"Chihiro Nunome","1","0","0.57","0","47.4","50","10","28.9","40","14.3"
"Ayane Iwai","1","0","0.13","0","61.8","50","33.3","43.6","0","37.5"
"Guadalupe Perez Rojas","1","0","1","0","48.1","68","44.4","55.8","25","66.7"
"Anna Smolina","1","0.29","0","0","52.7","51.7","26.9","40","50","14.3"
"Julia Lohoff","2","0","0.73","0","63.3","46.8","25","38.8","31.3","26.7"
"Derja Turhan","1","0","0.43","0","54","51.9","39.1","46","54.5","28.6"
"Stefania Rubini","1","0","0.25","0","61.2","56.7","21.1","42.9","28.6","37.5"
"Ai Wen Zhu","1","0","0.43","0","65.9","41.4","13.3","31.8","36.4","0"
"Eva Raszkiewicz","1","0","0.67","0","45","38.9","18.2","27.5","40","0"
"Kimberley-Ann Surin","1","0","1","0","59.6","64.7","39.1","54.4","63.6","55.6"
"Tanaporn Thongsing","2","0","0.21","0","73.6","35.9","34.8","35.6","29.4","14.3"
"Stephanie Wagner","1","0","1","0","53.3","58.3","23.8","42.2","28.6","28.6"
"Pamela Lopez Cervantes","1","0","0.67","0","66.7","25","25","25","50","0"
"Fiona Codino","2","0","0.53","0","60.5","49.3","40","45.6","50","41.2"
"Emily Fanning","1","0","0.4","0","77.2","50","23.1","43.9","25","40"
"Rishika Sunkara","2","0","0.41","0","71.6","47.9","48.3","48","35.7","47.1"
"Michika Ozeki","2","0","0.42","0","56.3","40.8","45.5","42.9","36.8","36.8"
"Tristen Z. Dewar","1","0","0.71","0","56.1","39.1","22.2","31.7","14.3","14.3"
"Skye Hopper","1","0","0.17","0","61.1","22.7","35.7","27.8","45.5","0"
"Elizaveta Ianchuk","2","0","0.83","0","54.9","55.4","43.4","50","60.5","48.3"
"Vanda Lukacs","1","0","0.17","0","51.4","33.3","23.5","28.6","25","0"
"Xue Zhang","1","0","0","0","72.5","34.5","27.3","32.5","25","0"
"Elisabeth Fournier","1","0","0.17","0","68.2","33.3","35.7","34.1","45.5","0"
"Ha-Young Ji","2","0","0.41","0","66.4","42.5","37.8","40.9","29.4","29.4"
"Se Jin Lee","1","0","0.38","0","49.2","58.6","43.3","50.8","66.7","50"
"Hee-Jin Oh","1","0","0.29","0","79.2","39.5","10","33.3","0","14.3"
"Bianca Botto","2","0","0.47","0","64.2","41","32.4","37.9","42.1","26.7"
"Sybille Gauvain","1","0","0.57","0","60","37.5","31.3","35","33.3","14.3"
"Adriana Guzman","1","0","0.29","0","73.5","36.1","46.2","38.8","45.5","14.3"
"Chinami Ogi","1","0","0.14","0","71.1","37.5","30.8","35.6","25","14.3"
"Nigina Rahmanova","1","0","1.14","0","38.9","28.6","31.8","30.6","25","14.3"
"Yang Pang","2","0","0.27","0","58.8","48.3","45.2","47.1","55","40"
"Daria Kuchmina","1","0","0.71","0","54.2","44.2","47.7","45.8","43.8","35.7"
"Lola Azimova","3","0","0.12","0","73.1","45.6","35.7","42.9","26.1","34.6"
"Alisa Ogorodova","1","0","1.14","0","48.6","22.2","31.6","27","33.3","14.3"
"Polina Rodionova","2","0","0.68","0","64","53.1","27.8","44","15.4","42.1"
"Jessica Lawrence","1","0","0.25","0","83.3","48.6","28.6","45.2","20","50"
"Alexandra Artamonova","2","0","0.85","0","59.5","57.7","28.3","45.8","47.8","40"
"Yumi Miyazaki","1","0","0.43","0","71.7","39.5","40","39.6","62.5","14.3"
"Yoshimi Kawasaki","2","0","0.42","0","64.3","22.2","36","27.1","20","0"
"Yevgenia Savranska","1","0","0.07","0","80.8","47.6","40","46.2","0","78.6"
"Xin Wen","3","0","0.07","0","76.1","45","36.4","42.9","40","33.3"
"Venise Chan","2","0","0.94","0","49.5","50","32.1","41","47.6","31.3"
"Victoria Kamenskaya","6","0","0.18","0","67","54.8","41.4","50.4","42.6","50"
"Vanessa Henke","2","0","0.15","0","73.3","37.8","48.1","40.6","38.9","15.4"
"Tzipora Obziler","2","0","0.24","0","78.7","47.5","50","48","20","76.5"
"Tyra Calderwood","1","0","0.43","0","48.8","55","38.1","46.3","33.3","42.9"
"Ting (Jr) Li","1","0","0.63","0","58.8","50","47.6","49","55.6","50"
"Tereza Hladikova","1","0","0.44","0","45.8","81.8","7.7","41.7","40","66.7"
"Taja Mohorcic","1","0","0.43","0","53.7","41.4","36","38.9","53.8","14.3"
"Suchanun Viratprasert","1","0","0.44","0","58.6","38.2","41.7","39.7","53.3","22.2"
"Stamatia Fafaliou","1","0","0.25","0","38.3","55.6","27.6","38.3","45.5","25"
"Sofia Kvatsabaia","1","0","0.6","0","62.1","62.5","41","54.4","53.8","60"
"Si-Si Qiu","1","0","0.21","0","71.9","53.7","37.5","49.1","68.2","50"
"Shivika Burman","1","0","0.9","0","60.6","53.3","25.6","42.4","55.6","20"
"Shiho Hisamatsu","4","0","0.3","0","70.2","54.1","39.7","49.8","57.1","51.4"
"Sanda Mamic","1","0","0.13","0","33.3","60","0","20","25","62.5"
"Rushmi Chakravarthi","1","0","0.63","0","56.1","56.8","37.9","48.5","50","50"
"Roxane Schcolnic Vaisemberg","1","0","0.2","0","62.3","55.8","38.5","49.3","25","40"
"Paola Cigui","3","0","0.61","0","48.2","50","36.4","42.9","40","35.7"
"Oxana Lyubtsova","1","0","0.15","0","38.5","40","37.5","38.5","0","84.6"
"Olga Brozda","1","0","0.75","0","57.1","46.9","25","37.5","53.3","12.5"
"Nathalie Piquion","1","0","1.57","0","45.7","52.4","36","43.5","44.4","28.6"
"Natalie Dillon","1","0","0.75","0","61.5","50","35","44.2","37.5","37.5"
"Naoko Eto","12","0","0.49","0","69","38.5","25.5","34.5","30.6","13.9"
"Nadine Ruegg","1","0","1.5","0","45.8","54.5","23.1","37.5","37.5","16.7"
"Min-Hwa Yu","2","0","0.11","0","60.4","58.6","31.6","47.9","23.1","44.4"
"Melissa Torres Sandoval","1","0","0.56","0","56.1","53.1","44","49.1","42.9","55.6"
"Martina Muller","3","0","0.24","0","74.6","49.5","54.8","50.8","36.8","52"
"Marija Abramovic","5","0","0.38","0","63.5","59.8","43.3","53.8","50","62.3"
